department,markdown_id,markdown_description,date,style_code,description,colour,price,soh,price_history
Womenswear,4227,SCW24FINALPP,11/04/2024,111800,Eva Capri,Black,39,1,"{'79.00': ('30/09/2022', 'WK9SEPWWCLN'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,111800,Eva Capri,ClassicNav,39,2,"{'79.00': ('30/09/2022', 'WK9SEPWWCLN'), '69.00': ('27/09/2023', 'SCS24FURTHERMDWK7'), '49.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,112708E,Daisy Linen Shi,White,59,2,"{'79.00': ('30/05/2023', 'SCW23EOSS'), '59.00': ('16/01/2024', 'Nothing')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,112740,Laura Relaxed C,Bone,59,8,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,112740,Laura Relaxed C,ClassicNav,59,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,113032,Laura Chino Sho,Bone,49,16,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,113032,Laura Chino Sho,ClassicNav,49,9,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,113032,Laura Chino Sho,Ivory,49,8,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,113032,Laura Chino Sho,Khaki,39,1,"{'49.00': ('17/04/2025', 'SCWK38FINALPP'), '39.00': ('16/01/2024', 'Nothing'), '59.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4180,Nothing,16/01/2024,113032,Laura Chino Sho,Sienna,39,1,"{'49.00': ('21/12/2023', 'SCBOXINGDAY121223'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,113032,Laura Chino Sho,Tan,49,5,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,113630,Georgina Shirt,White,59,3,"{'79.00': ('19/11/2024', 'SCWWBFWK14'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,113736E,Daisy Linen Shi,Pink,59,1,"{'79.00': ('30/05/2023', 'SCW23EOSS'), '59.00': ('16/01/2024', 'Nothing')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,113996E,ROSA LINEN PANT,Natural,39,2,"{'79.00': ('30/05/2023', 'SCW23EOSS'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,114368E,Rosa Crop Linen,Navy,39,1,"{'99.00': ('13/03/2020', 'SCWWW20MSSWK33'), '79.00': ('27/12/2020', 'SCWWEOSSWK23'), '49.00': ('07/09/2021', 'SCMSSWK202206'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4314,SCFINALPPA,3/10/2024,114539,Jackie H/W Skin,Black,59,11,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('17/09/2024', 'SCS24SEPFUR'), '59.00': ('03/10/2024', 'SCFINALPPA')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,114540E,Jackie H/W Skin,Mid Wash,59,9,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4350,SCBOXINGDAYFURTHERS,24/12/2024,114852G1,Mercerised Cott,Cerulean,29,1,"{'29.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS')}"
Womenswear,4180,Nothing,16/01/2024,114934G1E,Felicity Velvet,Black,39,2,"{'69.00': ('31/08/2023', 'SCS23MSSNEW'), '49.00': ('09/01/2024', 'SCFURTHERMD08012024'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,114950,Eva Capri,Black,39,5,"{'79.00': ('30/09/2022', 'WK9SEPWWCLN'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,114950,Eva Capri,ClassicNav,39,6,"{'79.00': ('30/09/2022', 'WK9SEPWWCLN'), '69.00': ('27/09/2023', 'SCS24FURTHERMDWK7'), '49.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,114951,Yvonne Pant,Black,39,4,"{'79.00': ('21/08/2024', 'SCS24MSSV1'), '59.00': ('03/10/2024', 'SCFINALPPA'), '39.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,114951,Yvonne Pant,Navy,39,1,"{'79.00': ('21/08/2024', 'SCS24MSSV1'), '59.00': ('03/10/2024', 'SCFINALPPA'), '39.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,114951E,Yvonne Pant,Navy,59,2,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,114952,Felicity Pull O,Khaki,29,1,"{'79.00': ('30/05/2023', 'SCW23EOSS'), '49.00': ('06/10/2023', 'SCS23CLDFINAL'), '39.00': ('09/01/2024', 'SCFURTHERMD08012024'), '29.00': ('16/01/2024', 'Nothing')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,114952E,Felicity Pull O,Black,59,2,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,114952E,Felicity Pull O,Khaki,29,4,"{'79.00': ('30/05/2023', 'SCW23EOSS'), '39.00': ('09/01/2024', 'SCFURTHERMD08012024'), '29.00': ('16/01/2024', 'Nothing')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,114952E,Felicity Pull O,Navy,59,2,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,114953E,Esme Ponte Pant,Black,59,3,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,114953E,Esme Ponte Pant,Navy,59,3,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,114954,Jackie H/W Skin,Dk Wash,39,1,"{'79.00': ('30/09/2022', 'WK9SEPWWCLN'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,114954E,Jackie H/W Skin,Dk Wash,39,2,"{'79.00': ('30/09/2022', 'WK9SEPWWCLN'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,115048,Felicity Denim,Washed Ind,39,2,"{'99.00': ('21/05/2020', 'SCWWEOSSWK43'), '79.00': ('09/03/2021', 'SCWWMSSWK33'), '49.00': ('25/05/2021', 'SCEOSSWK44'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179,Rosa Linen Pant,Black,59,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115179,Rosa Linen Pant,Brt Pink,59,1,"{'79.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179,Rosa Linen Pant,Cerulean,59,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115179,Rosa Linen Pant,Emerald,59,1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179,Rosa Linen Pant,Fern,59,2,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '89.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179,Rosa Linen Pant,Hydrangea,59,1,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179,Rosa Linen Pant,Indigo,59,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179,Rosa Linen Pant,Khaki,59,4,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115179,Rosa Linen Pant,Lilac,59,1,"{'99.00': ('14/03/2023', 'SCW23MSS'), '79.00': ('16/01/2024', 'Nothing'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115179,Rosa Linen Pant,Morc Blue,59,2,"{'79.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179,Rosa Linen Pant,Orchid,59,2,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179E,Rosa Linen Pant,ClassicNav,59,17,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115179E,Rosa Linen Pant,Emerald,59,15,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115179E,Rosa Linen Pant,Khaki,59,19,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,115240,Georgina Relaxe,White,59,3,"{'79.00': ('19/11/2024', 'SCWWBFWK14'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4180,Nothing,16/01/2024,115240E,Georgina Relaxe,White,39,1,"{'69.00': ('10/03/2022', 'SCMSSWK322022'), '49.00': ('30/05/2023', 'SCW23EOSS'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115356,Eva Full Length,Cappuccino,39,2,"{'79.00': ('21/12/2023', 'SCBOXINGDAY121223'), '69.00': ('09/01/2024', 'SCFURTHERMD08012024'), '49.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115356E,Eva Full Length,Black,59,1,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115357,Eva Capri,Latte,59,3,"{'99.00': ('31/05/2024', 'SCW24EOSSFURV3'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115357E,Eva Capri,ClassicNav,59,1,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4262,SCW24EOSSFURPP,20/06/2024,115358,Eva Short,Black,49,2,"{'69.00': ('28/05/2024', 'SCW24EOSS'), '49.00': ('20/06/2024', 'SCW24EOSSFURPP')}"
Womenswear,4262,SCW24EOSSFURPP,20/06/2024,115358,Eva Short,Cappuccino,49,2,"{'69.00': ('28/05/2024', 'SCW24EOSS'), '49.00': ('20/06/2024', 'SCW24EOSSFURPP')}"
Womenswear,4262,SCW24EOSSFURPP,20/06/2024,115358,Eva Short,ClassicNav,49,1,"{'69.00': ('28/05/2024', 'SCW24EOSS'), '49.00': ('20/06/2024', 'SCW24EOSSFURPP')}"
Womenswear,4262,SCW24EOSSFURPP,20/06/2024,115358E,Eva Short,Black,49,13,"{'69.00': ('28/05/2024', 'SCW24EOSS'), '49.00': ('20/06/2024', 'SCW24EOSSFURPP')}"
Womenswear,4262,SCW24EOSSFURPP,20/06/2024,115358E,Eva Short,ClassicNav,49,13,"{'69.00': ('28/05/2024', 'SCW24EOSS'), '49.00': ('20/06/2024', 'SCW24EOSSFURPP')}"
Womenswear,4417,SCEOSSWK42NEW,27/05/2025,115359,Evie Capri,Belle Blue,79,6,"{'79.00': ('27/05/2025', 'SCEOSSWK42NEW')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115359,Evie Capri,Dk Khaki,39,1,"{'79.00': ('21/12/2023', 'SCBOXINGDAY121223'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115359,Evie Capri,Emerald,39,1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115359,Evie Capri,Milk,59,1,"{'119.00': ('17/12/2024', 'SCWWBDEXTRA'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115359,Evie Capri,Pear,59,3,"{'79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115359,Evie Capri,Pl Blue,59,2,"{'79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115359,Evie Capri,Sienna,59,3,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4417,SCEOSSWK42NEW,27/05/2025,115359,Evie Capri,Wine,79,7,"{'79.00': ('27/05/2025', 'SCEOSSWK42NEW')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115359E,Evie Capri,Apple,39,1,"{'79.00': ('21/12/2023', 'SCBOXINGDAY121223'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115359E,Evie Capri,Black,59,9,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115359E,Evie Capri,ClassicNav,59,7,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115359E,Evie Capri,Magenta,59,23,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115359E,Evie Capri,Regatta,39,2,"{'79.00': ('21/12/2023', 'SCBOXINGDAY121223'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,115359E,Evie Capri,Silver,59,2,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115569,Lari Slim Jean,Putty,39,1,"{'79.00': ('24/08/2023', 'SCS24MSS'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115684,Josie Tie Linen,Navy,59,1,"{'99.00': ('30/05/2023', 'SCW23EOSS'), '79.00': ('16/01/2024', 'Nothing'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,115775E,Cleo Velvet Pan,Black,39,3,"{'89.00': ('31/08/2023', 'SCS23MSSNEW'), '69.00': ('27/09/2023', 'SCS24FURTHERMDWK7'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,115783,Cleo Cord Jean,Plum,39,1,"{'79.00': ('24/08/2023', 'SCS24MSS'), '69.00': ('27/09/2023', 'SCS24FURTHERMDWK7'), '49.00': ('06/10/2023', 'SCS23CLDFINAL'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,115783E,Cleo Cord Jean,Charcoal,39,2,"{'69.00': ('27/09/2023', 'SCS24FURTHERMDWK7'), '49.00': ('06/10/2023', 'SCS23CLDFINAL'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,115783E,Cleo Cord Jean,Spice,39,1,"{'99.00': ('02/08/2022', 'WK1WINTERSALE'), '79.00': ('22/12/2022', 'SCBOXINGDAY22'), '69.00': ('27/09/2023', 'SCS24FURTHERMDWK7'), '49.00': ('06/10/2023', 'SCS23CLDFINAL'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,115880,Simone Straight,Black,59,7,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('17/09/2024', 'SCS24SEPFUR'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,115930,Heidi L/S Rib T,Black,29,2,"{'39.00': ('21/08/2024', 'SCS24MSSV1'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,115942,Yvonne Blazer,French Nvy,99,1,"{'149.00': ('30/05/2023', 'SCW23EOSS'), '119.00': ('16/01/2024', 'Nothing'), '99.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,115948,Daisy Relaxed L,Butter,59,1,"{'79.00': ('14/03/2023', 'SCW23MSS'), '59.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,115948E,Daisy Relaxed S,Lilac,59,1,"{'79.00': ('14/03/2023', 'SCW23MSS'), '59.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,115948E,Daisy Relaxed S,Powder Bl,59,1,"{'79.00': ('14/03/2023', 'SCW23MSS'), '59.00': ('16/01/2024', 'Nothing')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116209,Rosa Linen Shor,Black,49,19,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116209,Rosa Linen Shor,Indigo,49,5,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116209,Rosa Linen Shor,Khaki,49,12,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,116209,Rosa Linen Shor,Melon,39,1,"{'49.00': ('21/12/2023', 'SCBOXINGDAY121223'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116209,Rosa Linen Shor,Orchid,49,1,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4262,SCW24EOSSFURPP,20/06/2024,116209E,Rosa Linen Shor,ClassicNav,49,1,"{'69.00': ('28/05/2024', 'SCW24EOSS'), '49.00': ('20/06/2024', 'SCW24EOSSFURPP')}"
Womenswear,4262,SCW24EOSSFURPP,20/06/2024,116209E,Rosa Linen Shor,Khaki,49,8,"{'69.00': ('28/05/2024', 'SCW24EOSS'), '49.00': ('20/06/2024', 'SCW24EOSSFURPP')}"
Womenswear,4262,SCW24EOSSFURPP,20/06/2024,116209E,Rosa Linen Shor,Natural,49,1,"{'69.00': ('28/05/2024', 'SCW24EOSS'), '49.00': ('20/06/2024', 'SCW24EOSSFURPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,116284,Venus Capri Pan,Khaki,39,1,"{'69.00': ('10/03/2022', 'SCMSSWK322022'), '79.00': ('14/03/2023', 'SCW23MSS'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116284E,Venus Capri,White,59,1,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116295,Rosa Crop Linen,Black,59,15,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,116295,Rosa Crop Linen,Brt Pink,59,1,"{'79.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116295,Rosa Crop Linen,Cerulean,59,9,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116295,Rosa Crop Linen,Fern,59,1,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '89.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116295,Rosa Crop Linen,Hydrangea,59,1,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116295,Rosa Crop Linen,Indigo,59,2,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,116295,Rosa Crop Linen,Khaki,59,15,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,116295,Rosa Crop Linen,Morc Blue,59,1,"{'79.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,116295E,Rosa Crop Linen,Navy,39,1,"{'79.00': ('30/09/2022', 'WK9SEPWWCLN'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4412,SCWWEOSSWK42,27/05/2025,116501,Brodie Denim Sk,Mid Wash,59,2,"{'59.00': ('27/05/2025', 'SCWWEOSSWK42')}"
Womenswear,4180,Nothing,16/01/2024,116577,Elderberry Libe,Multi,19,1,"{'59.00': ('17/12/2021', 'SCEOSSWK202021'), '49.00': ('10/03/2022', 'SCMSSWK322022'), '29.00': ('31/05/2022', 'SCEOSSWK442022'), '19.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,116637,Reece Denim Jea,Violet,39,1,"{'79.00': ('14/03/2023', 'SCW23MSS'), '49.00': ('28/07/2023', 'SCEOSSFURTHER'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,116645,Hayley Ribbed T,Navy,19,1,"{'29.00': ('30/05/2023', 'SCW23EOSS'), '19.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,116645,Hayley Ribbed T,Navy/Whit,19,1,"{'29.00': ('30/05/2023', 'SCW23EOSS'), '19.00': ('16/01/2024', 'Nothing')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,116720,Marley Skirt,Cerulean,59,1,"{'99.00': ('10/03/2022', 'SCMSSWK322022'), '79.00': ('16/01/2024', 'Nothing'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,116734,Lari Slim Jean,Washed Den,39,2,"{'79.00': ('30/05/2023', 'SCW23EOSS'), '59.00': ('16/01/2024', 'Nothing'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,116803E,Saffi Fashion S,Khaki,39,2,"{'49.00': ('22/12/2022', 'SCBOXINGDAY22'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,116865,SC Heritage Ove,Pink,19,1,"{'29.00': ('22/12/2022', 'SCBOXINGDAY22'), '19.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,116903,Audrey Trench,Black,79,1,"{'199.00': ('30/05/2023', 'SCW23EOSS'), '99.00': ('06/10/2023', 'SCS23CLDFINAL'), '79.00': ('16/01/2024', 'Nothing')}"
Womenswear,4180,Nothing,16/01/2024,117121,Alphine Polo,Navy,59,1,"{'79.00': ('30/05/2023', 'SCW23EOSS'), '59.00': ('16/01/2024', 'Nothing')}"
